0;137967.0
100;49935.0
200;43550.0
300;43550.0
400;42780.0
500;42780.0
600;42780.0
700;42780.0
800;42780.0
900;42780.0
1000;42780.0
1100;42780.0
1200;42780.0
1300;42780.0
1400;42780.0
1500;42780.0
1600;42780.0
1700;42780.0
1800;42780.0
1900;42780.0
2000;42780.0
2100;42780.0
2200;42780.0
2300;42780.0
2400;42780.0
2500;42780.0
2600;42780.0
2700;42780.0
2800;42780.0
2900;42780.0
3000;42780.0
3100;42780.0
3200;42780.0
3300;42780.0
3400;42780.0
3500;42780.0
3600;42780.0
3700;42780.0
3800;42780.0
3900;42780.0
4000;42780.0
4100;42780.0
4200;42780.0
4300;42780.0
4400;42780.0
