0;127601.0
100;52281.0
200;52281.0
300;46413.0
400;41057.0
500;41057.0
600;41057.0
700;41057.0
800;41057.0
900;41057.0
1000;41057.0
1100;41057.0
1200;41057.0
1300;41057.0
1400;41057.0
1500;41057.0
1600;41057.0
1700;41057.0
1800;41057.0
1900;41057.0
2000;41057.0
2100;41057.0
2200;41057.0
2300;41057.0
2400;41057.0
2500;41057.0
2600;41057.0
2700;41057.0
2800;41057.0
2900;41057.0
3000;41057.0
3100;41057.0
3200;41057.0
3300;41057.0
3400;41057.0
3500;41057.0
3600;41057.0
3700;41057.0
3800;41057.0
3900;41057.0
4000;41057.0
4100;41057.0
4200;41057.0
4300;41057.0
4400;41057.0
