0;106181.0
100;44662.0
200;39505.0
300;37965.0
400;37965.0
500;37965.0
600;37965.0
700;37965.0
800;37965.0
900;37965.0
1000;37965.0
1100;37965.0
1200;37965.0
1300;37965.0
1400;37965.0
1500;37965.0
1600;37965.0
1700;37965.0
1800;37965.0
1900;37965.0
2000;37965.0
2100;37965.0
2200;37965.0
2300;37965.0
2400;37965.0
2500;37965.0
2600;37965.0
2700;37965.0
2800;37965.0
2900;37965.0
3000;37965.0
3100;37965.0
3200;37965.0
3300;37965.0
3400;37965.0
3500;37965.0
3600;37965.0
3700;37965.0
3800;37965.0
3900;37965.0
4000;37965.0
4100;37965.0
4200;37965.0
4300;37965.0
4400;37965.0
